data;evento;evento_key;codigo_evento;tipo_evento;oficial;abrangencia;territorio;cidade;periodicidade;nivel_impacto;janela_ativacao;momento_no_ano;abordagem_editorial;cta_sugerido;canais_sugeridos;formato_sugerido;tags_editoriais;score_relevancia;score_editorial
08/07/2026;Dia Nacional do Pesquisador;dia_nacional_do_pesquisador;PESQUISADOR;cultural;False;national;BR;;annual;peak;DIA_NACIONAL_DO_PESQUISADOR;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
09/07/2026;Aniversário de Boa Vista;aniversario_de_boa_vista;ANIVERSARIO_DE_BOA_VISTA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;;50.0;50.0
09/07/2026;Dia do Médico Oncologista;dia_do_medico_oncologista;MEDICO_ONCOLOGISTA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
09/07/2026;Dia da Revolução Constitucionalista;dia_da_revolucao_constitucionalista;REVOLUCAO_CONSTITUCIONALISTA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
09/07/2026;Pauta Editorial do Dia;pauta_editorial_do_dia_07_09;PAUTA_EDITORIAL_DO_DIA_07_09;behavior;False;national;BR;;annual;peak;PAUTA_20260709;sazonal;informativo|educativo|institucional;Saiba mais;Instagram|LinkedIn;carrossel|reels;editorial|pauta_livre;20.0;20.0
10/07/2026;Dia Mundial da Lei;dia_mundial_da_lei;LEI;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
10/07/2026;Dia do Engenheiro de Minas;dia_do_engenheiro_de_minas;ENGENHEIRO_DE_MINAS;cultural;False;national;BR;;annual;peak;DIA_DO_ENGENHEIRO_DE_MINAS;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
10/07/2026;Dia da Pizza;dia_da_pizza_07_10;PIZZA_07_10;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
10/07/2026;Dia da Saúde Ocular;dia_da_saude_ocular;SAUDE_OCULAR;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
11/07/2026;Dia Mundial da População;dia_mundial_da_populacao;POPULACAO;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
11/07/2026;Dia Nacional do Socorrista;dia_nacional_do_socorrista;SOCORRISTA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
11/07/2026;Pauta Editorial do Dia;pauta_editorial_do_dia_07_11;PAUTA_EDITORIAL_DO_DIA_07_11;behavior;False;national;BR;;annual;peak;PAUTA_20260711;sazonal;informativo|educativo|institucional;Saiba mais;Instagram|LinkedIn;carrossel|reels;editorial|pauta_livre;20.0;20.0
12/07/2026;Dia do Engenheiro Florestal;dia_do_engenheiro_florestal;ENGENHEIRO_FLORESTAL;cultural;False;national;BR;;annual;peak;DIA_DO_ENGENHEIRO_FLORESTAL;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
12/07/2026;Dia Nacional do Funk;dia_nacional_do_funk;FUNK;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
12/07/2026;Dia de Malala;dia_de_malala;MALALA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
13/07/2026;Dia do Cantor;dia_do_cantor;CANTOR;cultural;False;national;BR;;annual;peak;DIA_DO_CANTOR;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
13/07/2026;Dia dos Compositores e Cantores Sertanejos;dia_dos_compositores_e_cantores_sertanejos;DIA_DOS_COMPOSITORES_E_CANTORES_SERTANEJOS;cultural;False;national;BR;;annual;peak;DIA_DOS_COMPOSITORES_E_CANTORES_SERTANEJOS;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
13/07/2026;Dia do Engenheiro de Saneamento;dia_do_engenheiro_de_saneamento;ENGENHEIRO_DE_SANEAMENTO;cultural;False;national;BR;;annual;peak;DIA_DO_ENGENHEIRO_DE_SANEAMENTO;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
13/07/2026;Dia Mundial do Rock;dia_mundial_do_rock;ROCK;cultural;False;national;BR;;annual;peak;DIA_MUNDIAL_DO_ROCK;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
14/07/2026;Aniversário de Campinas;aniversario_de_campinas;CAMPINAS;politico_civico;1.0;municipal;SP;Campinas;anual;alto;D-7;sazonal;community;participe;Instagram|Facebook;carrossel|reels;orgulho_local|pertencimento|celebracao;75.0;65.0
14/07/2026;Dia do Administrador Hospitalar;dia_do_administrador_hospitalar;ADMINISTRADOR_HOSPITALAR;cultural;False;national;BR;;annual;peak;DIA_DO_ADMINISTRADOR_HOSPITALAR;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
14/07/2026;Dia do Engenheiro de Aquicultura;dia_do_engenheiro_de_aquicultura;ENGENHEIRO_DE_AQUICULTURA;cultural;False;national;BR;;annual;peak;DIA_DO_ENGENHEIRO_DE_AQUICULTURA;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
14/07/2026;Dia da Liberdade de Pensamento;dia_da_liberdade_de_pensamento;LIBERDADE_DE_PENSAMENTO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
14/07/2026;Dia do Propagandista de Laboratório;dia_do_propagandista_de_laboratorio;PROPAGANDISTA_DE_LABORATORIO;cultural;False;national;BR;;annual;peak;DIA_DO_PROPAGANDISTA_DE_LABORAT_RIO;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
14/07/2026;Dia de São Camilo;dia_de_sao_camilo;SAO_CAMILO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
15/07/2026;Intermach;intermach;INTERMACH;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;metal|mecnica|mquinas|indstria;60.0;50.0
15/07/2026;Dia Mundial das Habilidades dos Jovens;dia_mundial_das_habilidades_dos_jovens;DIA_MUNDIAL_DAS_HABILIDADES_DOS_JOVENS;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
15/07/2026;Dia dos Homens;dia_dos_homens;DIA_DOS_HOMENS;cultural;False;national;BR;;annual;peak;DIA_DOS_HOMENS;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
15/07/2026;Dia Nacional dos Clubes;dia_nacional_dos_clubes;DIA_NACIONAL_DOS_CLUBES;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
15/07/2026;Dia do Homem;dia_do_homem;HOMEM;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
15/07/2026;Dia Nacional do Pecuarista;dia_nacional_do_pecuarista;PECUARISTA;cultural;False;national;BR;;annual;peak;DIA_NACIONAL_DO_PECUARISTA;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
16/07/2026;Dia Mundial da Cobra;dia_mundial_da_cobra;COBRA;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
16/07/2026;Dia do Comerciante;dia_do_comerciante;COMERCIANTE;cultural;False;national;BR;;annual;peak;DIA_DO_COMERCIANTE;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
16/07/2026;Dia de Nossa Senhora do Carmo;dia_de_nossa_senhora_do_carmo;NOSSA_SENHORA_DO_CARMO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
17/07/2026;Dia Mundial do Emoji;dia_mundial_do_emoji;EMOJI;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
17/07/2026;Dia do Curupira;dia_do_curupira;CURUPIRA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
17/07/2026;Dia de Proteção às Florestas;dia_de_protecao_as_florestas;PROTECAO_AS_FLORESTAS;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
17/07/2026;Pauta Editorial do Dia;pauta_editorial_do_dia_07_17;PAUTA_EDITORIAL_DO_DIA_07_17;behavior;False;national;BR;;annual;peak;PAUTA_20260717;sazonal;informativo|educativo|institucional;Saiba mais;Instagram|LinkedIn;carrossel|reels;editorial|pauta_livre;20.0;20.0
18/07/2026;Dia Mundial da Escuta;dia_mundial_da_escuta;ESCUTA;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
18/07/2026;Dia Internacional de Nelson Mandela;dia_internacional_de_nelson_mandela;NELSON_MANDELA;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
18/07/2026;Dia de São Francisco Solano;dia_de_sao_francisco_solano;SAO_FRANCISCO_SOLANO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
18/07/2026;Dia do Trovador;dia_do_trovador;TROVADOR;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
18/07/2026;Pauta Editorial do Dia;pauta_editorial_do_dia_07_18;PAUTA_EDITORIAL_DO_DIA_07_18;behavior;False;national;BR;;annual;peak;PAUTA_20260718;sazonal;informativo|educativo|institucional;Saiba mais;Instagram|LinkedIn;carrossel|reels;editorial|pauta_livre;20.0;20.0
19/07/2026;Dia da Caridade;dia_da_caridade;CARIDADE;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
19/07/2026;Final da Copa do Mundo 2026;final_da_copa_do_mundo_2026;FINAL_DA_COPA_DO_MUNDO_2026;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
19/07/2026;Dia Nacional do Futebol;dia_nacional_do_futebol;FUTEBOL;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
19/07/2026;Dia de Mostrar a Língua;dia_de_mostrar_a_lingua;MOSTRAR_A_LINGUA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
19/07/2026;Dia de São Símaco;dia_de_sao_simaco;SAO_SIMACO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
19/07/2026;Pauta Editorial do Dia;pauta_editorial_do_dia_07_19;PAUTA_EDITORIAL_DO_DIA_07_19;behavior;False;national;BR;;annual;peak;PAUTA_20260719;sazonal;informativo|educativo|institucional;Saiba mais;Instagram|LinkedIn;carrossel|reels;editorial|pauta_livre;20.0;20.0
20/07/2026;Metalurgia;metalurgia;METALURGIA;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;metalurgia|fundição|indústria;60.0;50.0
20/07/2026;Dia do Amigo e Internacional da Amizade;dia_do_amigo_e_internacional_da_amizade;AMIGO_E_INTERNACIONAL_DA_AMIZADE;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
20/07/2026;Dia Internacional do Xadrez;dia_internacional_do_xadrez;XADREZ;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
20/07/2026;Dia do Amigo;dia_do_amigo_07_20;AMIGO_07_20;cultural;False;national;BR;;annual;peak;DIA_DO_AMIGO;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
20/07/2026;Dia Nacional do Biscoito;dia_nacional_do_biscoito;BISCOITO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
20/07/2026;Chegada do Homem à Lua;chegada_do_homem_a_lua;CHEGADA_DO_HOMEM_A_LUA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
20/07/2026;Dia Pan-americano do Engenheiro;dia_panamericano_do_engenheiro;DIA_PAN_AMERICANO_DO_ENGENHEIRO;cultural;False;national;BR;;annual;peak;DIA_PAN_AMERICANO_DO_ENGENHEIRO;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
21/07/2026;Dia Nacional do Garimpeiro;dia_nacional_do_garimpeiro;GARIMPEIRO;cultural;False;national;BR;;annual;peak;DIA_NACIONAL_DO_GARIMPEIRO;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
22/07/2026;Dia Mundial do Cérebro;dia_mundial_do_cerebro;CEREBRO;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
22/07/2026;Dia do Cantor Lírico;dia_do_cantor_lirico;CANTOR_LIRICO;cultural;False;national;BR;;annual;peak;DIA_DO_CANTOR_L_RICO;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
22/07/2026;Dia de Santa Maria Madalena;dia_de_santa_maria_madalena;SANTA_MARIA_MADALENA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
23/07/2026;Dia do Guarda Rodoviário;dia_do_guarda_rodoviario;GUARDA_RODOVIARIO;cultural;False;national;BR;;annual;peak;DIA_DO_GUARDA_RODOVI_RIO;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
23/07/2026;Dia de Santa Brígida;dia_de_santa_brigida;SANTA_BRIGIDA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
24/07/2026;Dia Internacional do Autocuidado;dia_internacional_do_autocuidado;AUTOCUIDADO;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
24/07/2026;Dia de São Charbel Makhlouf;dia_de_sao_charbel_makhlouf;SAO_CHARBEL_MAKHLOUF;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
24/07/2026;Dia Nacional do Suinocultor;dia_nacional_do_suinocultor;SUINOCULTOR;cultural;False;national;BR;;annual;peak;DIA_NACIONAL_DO_SUINOCULTOR;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
24/07/2026;Dia da Tequila;dia_da_tequila;TEQUILA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
25/07/2026;Dia Mundial de Prevenção do Afogamento;dia_mundial_de_prevencao_do_afogamento;PREVENCAO_DO_AFOGAMENTO;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
25/07/2026;Dia do Colono;dia_do_colono;COLONO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
25/07/2026;Dia do Escritor;dia_do_escritor;ESCRITOR;cultural;False;national;BR;;annual;peak;DIA_DO_ESCRITOR;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
25/07/2026;Dia da Imigração Alemã no Brasil;dia_da_imigracao_alema_no_brasil;IMIGRACAO_ALEMA_NO_BRASIL;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
25/07/2026;Dia do Motorista;dia_do_motorista;MOTORISTA;cultural;False;national;BR;;annual;peak;DIA_DO_MOTORISTA;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
25/07/2026;Dia da Mulher Negra Latina e Caribenha;dia_da_mulher_negra_latina_e_caribenha;MULHER_NEGRA_LATINA_E_CARIBENHA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
25/07/2026;Dia de São Cristóvão;dia_de_sao_cristovao;SAO_CRISTOVAO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
25/07/2026;Dia de São Tiago Maior;dia_de_sao_tiago_maior;SAO_TIAGO_MAIOR;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
26/07/2026;Fathers Day 2026 (janela Pre;fathers_day_2026_janela_pre;FATHERS_DAY_2026_JANELA_PRE;retail;False;national;BR;;annual;pre;FATHERS_DAY_2026;sazonal;aquecimento|lista de desejos|teaser|beneficios;Ativar alerta;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|promo|planejamento;75.0;60.0
26/07/2026;Dia Mundial de Proteção aos Manguezais;dia_mundial_de_protecao_aos_manguezais;PROTECAO_AOS_MANGUEZAIS;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
26/07/2026;Dia Nacional do Arqueólogo;dia_nacional_do_arqueologo;ARQUEOLOGO;cultural;False;national;BR;;annual;peak;DIA_NACIONAL_DO_ARQUE_LOGO;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
26/07/2026;Dia dos Avós;dia_dos_avos;DIA_DOS_AVOS;cultural;False;national;BR;;annual;peak;DIA_DOS_AV_S;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
26/07/2026;Dia do Recepcionista;dia_do_recepcionista;RECEPCIONISTA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
26/07/2026;Dia da Vovó;dia_da_vovo;VOVO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
27/07/2026;Fathers Day 2026 (janela Pre;fathers_day_2026_janela_pre_07_27;FATHERS_DAY_2026_JANELA_PRE_07_27;retail;False;national;BR;;annual;pre;FATHERS_DAY_2026;sazonal;aquecimento|lista de desejos|teaser|beneficios;Ativar alerta;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|promo|planejamento;75.0;62.0
27/07/2026;Aniversário de São José dos Campos;aniversario_de_sao_jose_dos_campos;SAO_JOSE_DOS_CAMPOS;politico_civico;1.0;municipal;SP;São José dos Campos;anual;alto;D-7;sazonal;community;participe;Instagram|Facebook;carrossel|reels;orgulho_local|pertencimento|celebracao;75.0;65.0
27/07/2026;Dia Mundial de Conscientizao e Combate ao Cncer de Cabea e Pescoo;dia_mundial_de_conscientizao_e_combate_ao_cncer_de_cabea_e_pescoo;CONSCIENTIZAO_E_COMBATE_AO_CNCER_DE_CABEA_E_PESCOO;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;;55.0;55.0
27/07/2026;Dia de Levar Suas Plantas para Passear;dia_de_levar_suas_plantas_para_passear;LEVAR_SUAS_PLANTAS_PARA_PASSEAR;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
27/07/2026;Dia do Motociclista;dia_do_motociclista;MOTOCICLISTA;cultural;False;national;BR;;annual;peak;DIA_DO_MOTOCICLISTA;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
27/07/2026;Dia do Pediatra;dia_do_pediatra;PEDIATRA;cultural;False;national;BR;;annual;peak;DIA_DO_PEDIATRA;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
27/07/2026;Dia Nacional da Prevenção de Acidentes do Trabalho;dia_nacional_da_prevencao_de_acidentes_do_trabalho;PREVENCAO_DE_ACIDENTES_DO_TRABALHO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
27/07/2026;Dia de São Pantaleão de Nicomédia;dia_de_sao_pantaleao_de_nicomedia;SAO_PANTALEAO_DE_NICOMEDIA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
28/07/2026;Fathers Day 2026 (janela Pre;fathers_day_2026_janela_pre_07_28;FATHERS_DAY_2026_JANELA_PRE_07_28;retail;False;national;BR;;annual;pre;FATHERS_DAY_2026;sazonal;aquecimento|lista de desejos|teaser|beneficios;Ativar alerta;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|promo|planejamento;75.0;64.0
28/07/2026;Dia Mundial de Luta Contra as Hepatites Virais;dia_mundial_de_luta_contra_as_hepatites_virais;LUTA_CONTRA_AS_HEPATITES_VIRAIS;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
28/07/2026;Dia do Agricultor;dia_do_agricultor;AGRICULTOR;cultural;False;national;BR;;annual;peak;DIA_DO_AGRICULTOR;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
29/07/2026;Fathers Day 2026 (janela Pre;fathers_day_2026_janela_pre_07_29;FATHERS_DAY_2026_JANELA_PRE_07_29;retail;False;national;BR;;annual;pre;FATHERS_DAY_2026;sazonal;aquecimento|lista de desejos|teaser|beneficios;Ativar alerta;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|promo|planejamento;75.0;66.0
29/07/2026;Dia Internacional do Tigre;dia_internacional_do_tigre;TIGRE;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
29/07/2026;Dia de Santa Marta;dia_de_santa_marta;SANTA_MARTA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
30/07/2026;Fathers Day 2026 (janela Pre;fathers_day_2026_janela_pre_07_30;FATHERS_DAY_2026_JANELA_PRE_07_30;retail;False;national;BR;;annual;pre;FATHERS_DAY_2026;sazonal;aquecimento|lista de desejos|teaser|beneficios;Ativar alerta;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|promo|planejamento;75.0;68.0
30/07/2026;Dia Internacional da Amizade;dia_internacional_da_amizade;AMIZADE;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
30/07/2026;Dia Mundial do Bordado;dia_mundial_do_bordado;BORDADO;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
30/07/2026;Dia Mundial Contra o Tráfico de Pessoas;dia_mundial_contra_o_trafico_de_pessoas;DIA_MUNDIAL_CONTRA_O_TRAFICO_DE_PESSOAS;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
30/07/2026;Dia do Cirurgião Geral;dia_do_cirurgiao_geral;CIRURGIAO_GERAL;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
30/07/2026;São Pedro Crisólogo;sao_pedro_crisologo;SAO_PEDRO_CRISOLOGO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
