data;evento;evento_key;codigo_evento;tipo_evento;oficial;abrangencia;territorio;cidade;periodicidade;nivel_impacto;janela_ativacao;momento_no_ano;abordagem_editorial;cta_sugerido;canais_sugeridos;formato_sugerido;tags_editoriais;score_relevancia;score_editorial
30/05/2026;Dia da Santa Joana D'arc;santa joana d arc;SANTA_JOANA_D_ARC;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
30/05/2026;São Fernando;sao fernando;SAO_FERNANDO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
30/05/2026;Valentines Br 2026 (janela Pre;valentines br 2026 janela pre;VALENTINES_BR_2026_JANELA_PRE;retail;False;national;BR;;annual;pre;VALENTINES_BR_2026;sazonal;aquecimento|lista de desejos|teaser|beneficios;Ativar alerta;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|promo|planejamento;75.0;62.0
31/05/2026;Dia da Aeromoça;aeromoca;AEROMOCA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
31/05/2026;Dia da Aeromoça e do Comissário de Voo;aeromoca e do comissario de voo;AEROMOCA_E_DO_COMISSARIO_DE_VOO;cultural;False;national;BR;;annual;peak;DIA_DA_AEROMO_A_E_DO_COMISS_RIO_DE_VOO;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
31/05/2026;Dia do Aeroporto;aeroporto;AEROPORTO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
31/05/2026;Dia Mundial de Combate ao Fumo;combate ao fumo;COMBATE_AO_FUMO;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
31/05/2026;Dia do Comissário de Bordo;comissario de bordo;COMISSARIO_DE_BORDO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
31/05/2026;Dia Mundial Sem Tabaco;dia mundial sem tabaco;DIA_MUNDIAL_SEM_TABACO;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
31/05/2026;Dia do Espírito Santo;espirito santo;ESPIRITO_SANTO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
31/05/2026;Aniversário de Juiz de Fora;juiz de fora;JUIZ_DE_FORA;politico_civico;1.0;municipal;MG;Juiz de Fora;anual;alto;D-7;sazonal;community;participe;Instagram|Facebook;carrossel|reels;orgulho_local|pertencimento|celebracao;75.0;65.0
31/05/2026;Valentines Br 2026 (janela Pre;valentines br 2026 janela pre;VALENTINES_BR_2026_JANELA_PRE;retail;False;national;BR;;annual;pre;VALENTINES_BR_2026;sazonal;aquecimento|lista de desejos|teaser|beneficios;Ativar alerta;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|promo|planejamento;75.0;64.0
01/06/2026;Dia Mundial do Astrólogo;astrologo;ASTROLOGO;data_comemorativa;0.0;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;;60.0;50.0
01/06/2026;Dia Mundial dos Pais;dia mundial dos pais;DIA_MUNDIAL_DOS_PAIS;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
01/06/2026;Doação de Sangue;doacao de sangue;DOACAO_DE_SANGUE;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;cultural;50.0;50.0
01/06/2026;Dia da Gratidão;gratidao;GRATIDAO;data_comemorativa;0.0;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;;60.0;50.0
01/06/2026;Dia da Imprensa;imprensa;IMPRENSA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
01/06/2026;Início do Junho Verde;inicio do junho verde;INICIO_DO_JUNHO_VERDE;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo;50.0;50.0
01/06/2026;Início do Junho Vermelho;inicio do junho vermelho;INICIO_DO_JUNHO_VERMELHO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo;50.0;50.0
01/06/2026;June Fests 2026;june fests 2026;JUNE_FESTS_2026;cultural;False;national;BR;;annual;pre;JUNE_FESTS_2026;sazonal;conscientizacao|servico|conteudo educativo|acao social;Saiba mais;Instagram|LinkedIn;carrossel|reels;;55.0;55.0
01/06/2026;Dia Mundial do Leite;leite;LEITE;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
01/06/2026;Dia do Mensageiro;mensageiro;MENSAGEIRO;data_comemorativa;0.0;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;;60.0;50.0
01/06/2026;Proteção do Meio Ambiente;protecao do meio ambiente;PROTECAO_DO_MEIO_AMBIENTE;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;cultural;50.0;50.0
01/06/2026;Dia de São Justino;sao justino;SAO_JUSTINO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
01/06/2026;Semana do Meio Ambiente;semana do meio ambiente;SEMANA_DO_MEIO_AMBIENTE;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
01/06/2026;Valentines Br 2026 (janela Pre;valentines br 2026 janela pre;VALENTINES_BR_2026_JANELA_PRE;retail;False;national;BR;;annual;pre;VALENTINES_BR_2026;sazonal;aquecimento|lista de desejos|teaser|beneficios;Ativar alerta;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|promo|planejamento;75.0;66.0
02/06/2026;Dia do Agente de Defesa Ambiental;agente de defesa ambiental;AGENTE_DE_DEFESA_AMBIENTAL;data_comemorativa;0.0;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;;60.0;50.0
02/06/2026;Dia Internacional da Prostituta;prostituta;PROSTITUTA;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
02/06/2026;Dia de Sair Mais Cedo do Trabalho;sair mais cedo do trabalho;SAIR_MAIS_CEDO_DO_TRABALHO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
02/06/2026;Valentines Br 2026 (janela Pre;valentines br 2026 janela pre;VALENTINES_BR_2026_JANELA_PRE;retail;False;national;BR;;annual;pre;VALENTINES_BR_2026;sazonal;aquecimento|lista de desejos|teaser|beneficios;Ativar alerta;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|promo|planejamento;75.0;68.0
03/06/2026;Dia Internacional do Administrador de Pessoal;administrador de pessoal;ADMINISTRADOR_DE_PESSOAL;cultural;False;national;BR;;annual;peak;DIA_INTERNACIONAL_DO_ADMINISTRADOR_DE_PESSOAL;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
03/06/2026;Dia Internacional do Administrador de Pessoal e da Comunidade Social;administrador de pessoal e da comunidade social;ADMINISTRADOR_DE_PESSOAL_E_DA_COMUNIDADE_SOCIAL;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
03/06/2026;Dia Mundial da Bicicleta;bicicleta;BICICLETA;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
03/06/2026;Dia da Conscientização Contra a Obesidade Mórbida Infantil;conscientizacao contra a obesidade morbida infantil;CONSCIENTIZACAO_CONTRA_A_OBESIDADE_MORBIDA_INFANTIL;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
03/06/2026;Dia Mundial da Corrida;corrida;CORRIDA;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
03/06/2026;Dia Nacional da Educação Ambiental;educacao ambiental;EDUCACAO_AMBIENTAL;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
03/06/2026;Dia do Profissional de Recursos Humanos;profissional de recursos humanos;PROFISSIONAL_DE_RECURSOS_HUMANOS;cultural;False;national;BR;;annual;peak;DIA_DO_PROFISSIONAL_DE_RECURSOS_HUMANOS;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
03/06/2026;Dia do Profissional de Rh;profissional de rh;PROFISSIONAL_DE_RH;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
03/06/2026;Dia da Repetição;repeticao;REPETICAO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
03/06/2026;Valentines Br 2026 (janela Pre;valentines br 2026 janela pre;VALENTINES_BR_2026_JANELA_PRE;retail;False;national;BR;;annual;pre;VALENTINES_BR_2026;sazonal;aquecimento|lista de desejos|teaser|beneficios;Ativar alerta;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|promo|planejamento;75.0;70.0
04/06/2026;Dia de Abraçar Seu Gato;abracar seu gato;ABRACAR_SEU_GATO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
04/06/2026;Dia do Citricultor;citricultor;CITRICULTOR;cultural;False;national;BR;;annual;peak;DIA_DO_CITRICULTOR;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
04/06/2026;Corpus Christi;corpus christi;CORPUS_CHRISTI;official;False;national;BR;;annual;peak;CORPUS_CHRISTI;sazonal;servicos|horarios|promo tematica|conteudo cultural;Confira;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|turismo|institucional;80.0;55.0
04/06/2026;Dia Internacional das Crianças Inocentes Vítimas de Agressão;dia internacional das criancas inocentes vitimas de agressao;DIA_INTERNACIONAL_DAS_CRIANCAS_INOCENTES_VITIMAS_DE_AGRESSAO;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
04/06/2026;Dia do Engenheiro Agrimensor;engenheiro agrimensor;ENGENHEIRO_AGRIMENSOR;cultural;False;national;BR;;annual;peak;DIA_DO_ENGENHEIRO_AGRIMENSOR;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
04/06/2026;Dia do Gestor Comercial;gestor comercial;GESTOR_COMERCIAL;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
04/06/2026;Dia do Oceanógrafo;oceanografo;OCEANOGRAFO;cultural;False;national;BR;;annual;peak;DIA_DO_OCEAN_GRAFO;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
04/06/2026;Dia de Santa Clotilde;santa clotilde;SANTA_CLOTILDE;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
04/06/2026;Valentines Br 2026 (janela Pre;valentines br 2026 janela pre;VALENTINES_BR_2026_JANELA_PRE;retail;False;national;BR;;annual;pre;VALENTINES_BR_2026;sazonal;aquecimento|lista de desejos|teaser|beneficios;Ativar alerta;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|promo|planejamento;75.0;72.0
05/06/2026;Dia da Ecologia;ecologia;ECOLOGIA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
05/06/2026;Dia do Engenheiro Mecnico;engenheiro mecnico;ENGENHEIRO_MECNICO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;;50.0;50.0
05/06/2026;Janela de Salario (aprox.);janela de salario aprox;JANELA_DE_SALARIO_APROX;behavior;False;national;BR;;monthly;peak;PAYDAY_2026_06;sazonal;planejamento|lista de compras|economia;Ver ofertas;MetaAds|GoogleAds;carrossel|reels;varejo|promo|planejamento;30.0;25.0
05/06/2026;Dia Internacional de Luta Contra a Pesca Ilegal, Não Declarada e Não Regulamentada;luta contra a pesca ilegal nao declarada e nao regulamentada;LUTA_CONTRA_A_PESCA_ILEGAL_NAO_DECLARADA_E_NAO_REGULAMENTADA;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
05/06/2026;Dia Mundial do Meio Ambiente;meio ambiente;MEIO_AMBIENTE;international;False;national;BR;;annual;peak;DIA_MUNDIAL_DO_MEIO_AMBIENTE;sazonal;conteudo educativo|institucional|acao pratica;Saiba mais;Instagram|LinkedIn;carrossel|reels;sustentabilidade|institucional;65.0;65.0
05/06/2026;Dia Nacional da Reciclagem;reciclagem;RECICLAGEM;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
05/06/2026;Dia de São Bonifácio;sao bonifacio;SAO_BONIFACIO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
05/06/2026;Valentines Br 2026 (janela Pre;valentines br 2026 janela pre;VALENTINES_BR_2026_JANELA_PRE;retail;False;national;BR;;annual;pre;VALENTINES_BR_2026;sazonal;aquecimento|lista de desejos|teaser|beneficios;Ativar alerta;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|promo|planejamento;75.0;74.0
06/06/2026;Dia da Língua Russa;lingua russa;LINGUA_RUSSA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
06/06/2026;Dia Nacional de Luta Contra Queimaduras;luta contra queimaduras;LUTA_CONTRA_QUEIMADURAS;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
06/06/2026;Dia de São Norberto;sao norberto;SAO_NORBERTO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
06/06/2026;Dia Nacional do Teste do Pezinho;teste do pezinho;TESTE_DO_PEZINHO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
06/06/2026;Valentines Br 2026 (janela Pre;valentines br 2026 janela pre;VALENTINES_BR_2026_JANELA_PRE;retail;False;national;BR;;annual;pre;VALENTINES_BR_2026;sazonal;aquecimento|lista de desejos|teaser|beneficios;Ativar alerta;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|promo|planejamento;75.0;76.0
07/06/2026;Dia da Liberdade de Imprensa;liberdade de imprensa;LIBERDADE_DE_IMPRENSA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
07/06/2026;Dia Mundial da Segurança dos Alimentos;seguranca dos alimentos;SEGURANCA_DOS_ALIMENTOS;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
07/06/2026;Valentines Br 2026 (janela Pre;valentines br 2026 janela pre;VALENTINES_BR_2026_JANELA_PRE;retail;False;national;BR;;annual;pre;VALENTINES_BR_2026;sazonal;aquecimento|lista de desejos|teaser|beneficios;Ativar alerta;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|promo|planejamento;75.0;78.0
08/06/2026;Dia do Citricultor;citricultor;CITRICULTOR;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
08/06/2026;Dia Mundial dos Oceanos;dia mundial dos oceanos;DIA_MUNDIAL_DOS_OCEANOS;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
08/06/2026;Dia do Oceanógrafo;oceanografo;OCEANOGRAFO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
08/06/2026;Dia de São Medardo;sao medardo;SAO_MEDARDO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
08/06/2026;Valentines Br 2026 (janela Pre;valentines br 2026 janela pre;VALENTINES_BR_2026_JANELA_PRE;retail;False;national;BR;;annual;pre;VALENTINES_BR_2026;sazonal;aquecimento|lista de desejos|teaser|beneficios;Ativar alerta;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|promo|planejamento;75.0;80.0
08/06/2026;Web Summit Rio;web summit rio;WEB_SUMMIT_RIO;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;tecnologia|inovação|startups;60.0;50.0
09/06/2026;Dia Nacional de Anchieta;anchieta;ANCHIETA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
09/06/2026;Dia Internacional dos Arquivos;dia internacional dos arquivos;DIA_INTERNACIONAL_DOS_ARQUIVOS;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
09/06/2026;Dia da Imunização;imunizacao;IMUNIZACAO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
09/06/2026;Dia do Porteiro;porteiro;PORTEIRO;cultural;False;national;BR;;annual;peak;DIA_DO_PORTEIRO;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
09/06/2026;Dia do Tenista;tenista;TENISTA;cultural;False;national;BR;;annual;peak;DIA_DO_TENISTA;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
09/06/2026;Valentines Br 2026 (janela Pre;valentines br 2026 janela pre;VALENTINES_BR_2026_JANELA_PRE;retail;False;national;BR;;annual;pre;VALENTINES_BR_2026;sazonal;aquecimento|lista de desejos|teaser|beneficios;Ativar alerta;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|promo|planejamento;75.0;82.0
10/06/2026;Dia da Artilharia;artilharia;ARTILHARIA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
10/06/2026;Dia de Portugal, de Camões e das Comunidades Portuguesas;portugal de camoes e das comunidades portuguesas;PORTUGAL_DE_CAMOES_E_DAS_COMUNIDADES_PORTUGUESAS;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
10/06/2026;Valentines Br 2026 (janela Pre;valentines br 2026 janela pre;VALENTINES_BR_2026_JANELA_PRE;retail;False;national;BR;;annual;pre;VALENTINES_BR_2026;sazonal;aquecimento|lista de desejos|teaser|beneficios;Ativar alerta;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|promo|planejamento;75.0;84.0
11/06/2026;Abertura da Copa do Mundo 2026;abertura da copa do mundo 2026;ABERTURA_DA_COPA_DO_MUNDO_2026;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
11/06/2026;Dia do Educador Sanitário;educador sanitario;EDUCADOR_SANITARIO;cultural;False;national;BR;;annual;peak;DIA_DO_EDUCADOR_SANIT_RIO;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
11/06/2026;Dia da Marinha Brasileira;marinha brasileira;MARINHA_BRASILEIRA;cultural;False;national;BR;;annual;peak;DIA_DA_MARINHA_BRASILEIRA;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
11/06/2026;Dia de São Barnabé;sao barnabe;SAO_BARNABE;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
11/06/2026;Valentines Br 2026 (janela Pre;valentines br 2026 janela pre;VALENTINES_BR_2026_JANELA_PRE;retail;False;national;BR;;annual;pre;VALENTINES_BR_2026;sazonal;aquecimento|lista de desejos|teaser|beneficios;Ativar alerta;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|promo|planejamento;75.0;86.0
12/06/2026;Dia Mundial de Combate ao Trabalho Infantil;combate ao trabalho infantil;COMBATE_AO_TRABALHO_INFANTIL;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
12/06/2026;Dia do Correio Aéreo Nacional;correio aereo nacional;CORREIO_AEREO_NACIONAL;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
12/06/2026;Dia dos Namorados;dia dos namorados;DIA_DOS_NAMORADOS;cultural;False;national;BR;;annual;peak;DIA_DOS_NAMORADOS;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
12/06/2026;Dia Mundial Contra o Trabalho Infantil;dia mundial contra o trabalho infantil;DIA_MUNDIAL_CONTRA_O_TRABALHO_INFANTIL;cultural;False;national;BR;;annual;peak;DIA_MUNDIAL_CONTRA_O_TRABALHO_INFANTIL;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
12/06/2026;Dia do Enxadrista;enxadrista;ENXADRISTA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
12/06/2026;Dia de São Gaspar de Búfalo;sao gaspar de bufalo;SAO_GASPAR_DE_BUFALO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
12/06/2026;Valentines Br 2026;valentines br 2026;VALENTINES_BR_2026;retail;False;national;BR;;annual;peak;VALENTINES_BR_2026;sazonal;oferta forte|prova social|escassez|comparativo;Comprar agora;MetaAds|GoogleAds;carrossel|reels;varejo|promo|ecommerce;95.0;100.0
13/06/2026;Brasil X Marrocos - Copa do Mundo 2026;brasil x marrocos copa do mundo 2026;BRASIL_X_MARROCOS_COPA_DO_MUNDO_2026;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
13/06/2026;Dia Internacional de Conscientização Sobre o Albinismo;conscientizacao sobre o albinismo;CONSCIENTIZACAO_SOBRE_O_ALBINISMO;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
13/06/2026;Dia de Santo Antônio;santo antonio;SANTO_ANTONIO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
13/06/2026;Dia do Turista;turista;TURISTA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
13/06/2026;Valentines Br 2026 (janela Pos;valentines br 2026 janela pos;VALENTINES_BR_2026_JANELA_POS;retail;False;national;BR;;annual;post;VALENTINES_BR_2026;sazonal;ultima chance|retargeting|up-sell|agradecimento;Ver condicoes;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|retencao|crm;60.0;50.0
14/06/2026;Dia Universal de Deus;dia universal de deus;DIA_UNIVERSAL_DE_DEUS;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
14/06/2026;Dia Mundial do Doador de Sangue;doador de sangue;DOADOR_DE_SANGUE;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
14/06/2026;Dia do Pastor Evangélico;pastor evangelico;PASTOR_EVANGELICO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
14/06/2026;Dia do Solista;solista;SOLISTA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
