date_iso,event_name,event_type,segment_tags,country,state,city,recurrence,priority_0_100,risk_weight_0_100,window_key,window_phase,locality_scope,content_angles,default_cta,platform_fit,notes,source_hint
2026-12-13,CHRISTMAS_2026 (janela pre | D-12),retail,varejo|promo|planejamento,BR,,,annual,80,64,CHRISTMAS_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-12-14,CHRISTMAS_2026 (janela pre | D-11),retail,varejo|promo|planejamento,BR,,,annual,80,66,CHRISTMAS_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-12-15,CHRISTMAS_2026 (janela pre | D-10),retail,varejo|promo|planejamento,BR,,,annual,80,68,CHRISTMAS_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-12-16,CHRISTMAS_2026 (janela pre | D-9),retail,varejo|promo|planejamento,BR,,,annual,80,70,CHRISTMAS_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-12-17,CHRISTMAS_2026 (janela pre | D-8),retail,varejo|promo|planejamento,BR,,,annual,80,72,CHRISTMAS_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-12-18,CHRISTMAS_2026 (janela pre | D-7),retail,varejo|promo|planejamento,BR,,,annual,80,74,CHRISTMAS_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-12-19,CHRISTMAS_2026 (janela pre | D-6),retail,varejo|promo|planejamento,BR,,,annual,80,76,CHRISTMAS_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-12-20,CHRISTMAS_2026 (janela pre | D-5),retail,varejo|promo|planejamento,BR,,,annual,80,78,CHRISTMAS_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-12-21,CHRISTMAS_2026 (janela pre | D-4),retail,varejo|promo|planejamento,BR,,,annual,80,80,CHRISTMAS_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-12-22,CHRISTMAS_2026 (janela pre | D-3),retail,varejo|promo|planejamento,BR,,,annual,80,82,CHRISTMAS_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-12-23,CHRISTMAS_2026 (janela pre | D-2),retail,varejo|promo|planejamento,BR,,,annual,80,84,CHRISTMAS_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-12-24,CHRISTMAS_2026 (janela pre | D-1),retail,varejo|promo|planejamento,BR,,,annual,80,86,CHRISTMAS_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-12-25,Natal,official,varejo|familia|presentes,BR,,,annual,100,85,NATAL,peak,national,mensagem institucional|servico|horarios|comunidade,Saiba mais,Instagram|LinkedIn,Feriado nacional,Feriados nacionais (Brasil)
2026-12-25,CHRISTMAS_2026,retail,varejo|promo|ecommerce,BR,,,annual,100,100,CHRISTMAS_2026,peak,national,oferta forte|prova social|escassez|comparativo,Comprar agora,MetaAds|GoogleAds,Dia pico,Gerador Edro (peak)
2026-12-26,CHRISTMAS_2026 (janela pos | D+1),retail,varejo|retencao|crm,BR,,,annual,65,50,CHRISTMAS_2026,post,national,ultima chance|retargeting|up-sell|agradecimento,Ver condicoes,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pos-evento,Gerador Edro (janela)
2026-12-27,CHRISTMAS_2026 (janela pos | D+2),retail,varejo|retencao|crm,BR,,,annual,65,45,CHRISTMAS_2026,post,national,ultima chance|retargeting|up-sell|agradecimento,Ver condicoes,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pos-evento,Gerador Edro (janela)
2026-12-28,CHRISTMAS_2026 (janela pos | D+3),retail,varejo|retencao|crm,BR,,,annual,65,40,CHRISTMAS_2026,post,national,ultima chance|retargeting|up-sell|agradecimento,Ver condicoes,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pos-evento,Gerador Edro (janela)
